State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Virginia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,41.4,39,30.1,17.0,39.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. State attributes higher rates in part to the inclusion of the measure in value-based payment arrangements.",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,45.8,39,40.5,37.6,44.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. State attributes higher rates in part to the inclusion of the measure in value-based payment arrangements.",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,9.4,39,12.5,9.3,15.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. State attributes higher rates in part to the inclusion of the measure in value-based payment arrangements.",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,48.3,40,42.7,39.3,48.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. State attributes higher rates in part to the inclusion of the measure in value-based payment arrangements.",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,16.9,40,16.0,11.7,19.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. State attributes higher rates in part to the inclusion of the measure in value-based payment arrangements.",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2020,"Medicaid & CHIP & Dual Eligibles","CAHPS 5.0H",79.7,28,76.7,73.6,79.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. ",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Strategies: Ages 18 to 64 Years",2020,"Medicaid & CHIP & Dual Eligibles","CAHPS 5.0H",47.2,28,48.0,45.9,51.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. ",Yes
Virginia,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Medications: Ages 18 to 64 Years",2020,"Medicaid & CHIP & Dual Eligibles","CAHPS 5.0H",55.4,28,53.7,50.6,57.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs) age 18 and older, representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available. ",Yes
Virginia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,54.5,42,53.7,49.6,55.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs), representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available.",Yes
Virginia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,53.7,42,54.6,50.7,57.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs), representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available.",Yes
Virginia,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,64.5,42,53.7,50.9,56.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (6 MCOs), representing 90 percent of the population. Rates exclude FFS population, representing 10 percent of the population. State obtained rates from the NCQA Quality Compass and denominators are not available.",Yes
Virginia,"Care of Acute and Chronic Conditions","Adult Core Set","Comprehensive Diabetes Care: Hemoglobin A1c Poor Control (>9.0%): Ages 18 to 75",HPC-AD,"Lower rates are better for this measure","Percentage with Diabetes (Type 1 or Type 2) who had Hemoglobin A1c in Poor Control (>9.0%): Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Hybrid,47.3,31,39.0,47.8,34.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs) ages 18 to 75, representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available.",Yes
Virginia,"Care of Acute and Chronic Conditions","Adult Core Set","Controlling High Blood Pressure: Ages 18 to 85",CBP-AD,"Higher rates are better for this measure","Percentage who had a Diagnosis of Hypertension and Whose Blood Pressure was Adequately Controlled: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Hybrid,52.8,33,59.2,52.6,64.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs) ages 18 to 85, representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Virginia,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of people who make choices about their life decisions, including their residence, work, day activity, staff, and roommates",2020,Medicaid,"NCI In-Person Survey",61.2,25,68.6,61.2,74.8,,"Mathematica analysis of data submitted by states to NASDDS/HSRI (The NCI National Team) through the Online Data Entry System (ODESA) during the July 1, 2019 through June 30, 2020 data collection period.","Rates include adults in the Building Independence waiver, Family and Individual Supports waiver, and Community Living waiver. Funding source is HBCS waiver. Denominator is the number of adults responding to the questions; number of adults included in the waivers is 13,589. State used a proportionate sample by health planning region.",Yes
Virginia,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of people who make choices about their everyday lives, including their daily schedule, how to spend money, and free time activities",2020,Medicaid,"NCI In-Person Survey",89.6,25,92.9,89.6,93.9,,"Mathematica analysis of data submitted by states to NASDDS/HSRI (The NCI National Team) through the Online Data Entry System (ODESA) during the July 1, 2019 through June 30, 2020 data collection period.","Rates include adults in the Building Independence waiver, Family and Individual Supports waiver, and Community Living waiver. Funding source is HBCS waiver. Denominator is the number of adults responding to the questions; number of adults included in the waivers is 13,589. State used a proportionate sample by health planning region.",Yes
Virginia,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of people who reported they always have a way to get places when they need to go somewhere",2020,Medicaid,"NCI In-Person Survey",96.1,25,95.0,92.0,96.8,,"Mathematica analysis of data submitted by states to NASDDS/HSRI (The NCI National Team) through the Online Data Entry System (ODESA) during the July 1, 2019 through June 30, 2020 data collection period.","Rates include adults in the Building Independence waiver, Family and Individual Supports waiver, and Community Living waiver. Funding source is HBCS waiver. Denominator is the number of adults responding to the questions; number of adults included in the waivers is 13,589. State used a proportionate sample by health planning region.",Yes
Virginia,"Maternal and Perinatal Health","Adult Core Set","Prenatal and Postpartum Care: Postpartum Care",PPC-AD,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth who had a Postpartum Care Visit on or Between 7 and 84 Days after Delivery",2020,"Medicaid & CHIP & Dual Eligibles",Hybrid,61.8,39,72.3,65.7,77.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs), representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Virginia,"Primary Care Access and Preventive Care","Adult Core Set","Adult Body Mass Index Assessment: Ages 18 to 74",ABA-AD,"Higher rates are better for this measure","Percentage who had an Outpatient Visit with a BMI Documented in the Medical Record: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Hybrid,84.2,39,85.6,64.1,91.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs) ages 18 to 74, representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Virginia,"Primary Care Access and Preventive Care","Adult Core Set","Breast Cancer Screening: Ages 50 to 74",BCS-AD,"Higher rates are better for this measure","Percentage of Women who had a Mammogram to Screen for Breast Cancer: Ages 50 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,49.0,47,54.7,50.4,59.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs) ages 50 to 74, representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Virginia,"Primary Care Access and Preventive Care","Adult Core Set","Cervical Cancer Screening: Ages 21 to 64",CCS-AD,"Higher rates are better for this measure","Percentage of Women Screened for Cervical Cancer: Ages 21 to 64",2020,"Medicaid & CHIP & Dual Eligibles",Hybrid,46.0,47,56.7,49.3,62.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs), representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Virginia,"Primary Care Access and Preventive Care","Adult Core Set","Chlamydia Screening in Women Ages 21 to 24",CHL-AD,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 21 to 24",2020,"Medicaid & CHIP & Dual Eligibles",Administrative,61.2,48,60.5,53.8,67.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs), representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available.",Yes
Virginia,"Primary Care Access and Preventive Care","Adult Core Set","Flu Vaccinations for Adults Ages 18 to 64",FVA-AD,"Higher rates are better for this measure","Percentage who Received an Influenza Vaccination: Ages 18 to 64",2020,"Medicaid & CHIP & Dual Eligibles","CAHPS 5.0H",47.8,28,44.8,40.9,48.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (6 MCOs), representing 90 percent of the population. Rate excludes FFS population, representing 10 percent of the population. State obtained rate from the NCQA Quality Compass and denominator is not available. ",Yes
Washington,"Behavioral Health Care","Adult Core Set","Adherence to Antipsychotic Medications for Individuals with Schizophrenia: Age 18 and older",SAA-AD,"Higher rates are better for this measure","Percentage with Schizophrenia or Schizoaffective Disorder who were Dispensed and Remained on Antipsychotic Medication for at Least 80 Percent of their Treatment Period: Age 18 and older",2020,Medicaid,Administrative,65.5,43,62.5,56.6,67.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (5 MCOs), representing 95 percent of the population. Rate excludes FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rate was validated by the state's EQRO. ",Yes
Washington,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 12 Weeks: Ages 18 to 64",2020,Medicaid,Administrative,53.5,43,53.1,47.5,57.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 6 Months: Ages 18 to 64",2020,Medicaid,Administrative,38.4,42,37.3,29.9,41.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs) age 18 and older, representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Concurrent Use of Opioids and Benzodiazepines: Age 18 and older",COB-AD,"Lower rates are better for this measure","Percentage with Concurrent Use of Prescription Opioids and Benzodiazepines: Ages 18 to 64",2020,Medicaid,Administrative,12.4,27,16.3,21.6,11.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes FFS and managed care populations (5 MCOs). Rate excludes Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2020,Medicaid,Administrative,80.9,44,80.3,77.3,82.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (5 MCOs), representing 95 percent of the population. Rate excludes FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rate was validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2020,Medicaid,Administrative,20.3,41,15.2,7.8,20.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,Medicaid,Administrative,30.1,41,22.5,11.5,30.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2020,Medicaid,Administrative,53.0,40,39.6,30.5,49.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,Medicaid,Administrative,64.8,40,52.1,46.6,63.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2020,Medicaid,Administrative,46.1,48,33.1,24.1,44.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure"," Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2020,Medicaid,Administrative,65.6,48,54.7,40.5,65.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,30.8,39,40.8,36.8,43.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,8.7,39,12.5,8.0,15.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,61.6,39,54.9,46.1,63.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,35.6,39,30.1,17.0,39.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,32.6,39,40.5,37.6,44.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,8.9,39,12.5,9.3,15.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,Medicaid,Administrative,39.0,40,42.7,39.3,48.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,Medicaid,Administrative,15.6,40,16.0,11.7,19.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include FFS and managed care populations (5 MCOs). Rates exclude Medicare-Medicaid Dual Eligibles.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",70.1,28,76.7,73.6,79.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Strategies: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",46.5,28,48.0,45.9,51.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussing Cessation Medications: Ages 18 to 64 Years",2020,Medicaid,"CAHPS 5.0H",50.2,28,53.7,50.6,57.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO.",Yes
Washington,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents Over 90 Consecutive Days or More: Ages 18 to 64",2020,Medicaid,Administrative,8.3,28,6.5,9.6,3.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes FFS and managed care populations (5 MCOs). Rate excludes Medicare-Medicaid Dual Eligibles. ",Yes
Washington,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2020,Medicaid,Administrative,49.9,42,53.7,49.6,55.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (5 MCOs), representing 95 percent of the population. Rates exclude FFS population, representing 5 percent of the population, and Medicare-Medicaid Dual Eligibles. Rates were validated by the state's EQRO. ",Yes
