State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,12.5,45,12.2,8.1,14.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,63.6,43,56.6,50.1,64.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,32.2,43,29.5,17.5,37.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,46.8,43,41.3,36.9,44.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,14.4,43,11.0,7.9,15.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,47.4,44,43.4,41.0,47.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,15.2,44,15.8,10.5,18.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Advised to Quit: Ages 18 to 64 Years",2022,"Medicaid & CHIP","CAHPS 5.1H",77.1,27,72.6,64.6,74.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Recommended Cessation Medications: Ages 18 to 64 Years",2022,"Medicaid & CHIP","CAHPS 5.1H",54.0,27,49.9,46.1,57.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Medical Assistance With Smoking and Tobacco Use Cessation: Age 18 and older",MSC-AD,"Higher rates are better for this measure","Percentage of Current Smokers and Tobacco Users Discussed or Provided Other Cessation Strategies: Ages 18 to 64 Years",2022,"Medicaid & CHIP","CAHPS 5.1H",43.9,27,44.2,40.5,49.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage of Adults Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents (MME) for a Period of 90 Days or More: Ages 18 to 64 Years",2022,"Medicaid & CHIP",Administrative,2.8,32,6.7,9.0,3.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Behavioral Health Care","Adult Core Set","Use of Pharmacotherapy for Opioid Use Disorder: Ages 18 to 64",OUD-AD,"Higher rates are better for this measure","Percentage with an Opioid Use Disorder who Filled a Prescription for or were Administered or Dispensed an FDA-Approved Medication for the Disorder: Total Rate: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,70.0,33,56.2,51.6,71.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs).",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2022,"Medicaid & CHIP",Administrative,63.3,45,57.8,53.8,63.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2022,"Medicaid & CHIP",Administrative,67.5,45,58.0,53.4,62.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2022,"Medicaid & CHIP",Administrative,63.9,45,57.9,53.1,62.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs).",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","Avoidance of Antibiotic Treatment for Acute Bronchitis/Bronchiolitis: Age 18 and Older",AAB-AD,"Higher rates are better for this measure","Percentage of Episodes for Beneficiaries with a Diagnosis of Acute Bronchitis/Bronchiolitis that did not Result in an Antibiotic Dispensing Event: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,85.6,34,43.3,40.1,54.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs).",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","Plan All-Cause Readmissions: Ages 18 to 64",PCR-AD,"Lower rates are better for this measure","Ratio of Observed All-Cause Readmissions to Expected Readmissions: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,1.3028,39,0.9752,1.1244,0.8998,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,35.1,38,17.2,21.8,13.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 05: Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults Admission Rate: Age 40 and Older",PQI05-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Chronic Obstructive Pulmonary Disease (COPD) or Asthma per 100,000 Beneficiary Months: Ages 40 to 64",2022,"Medicaid & CHIP",Administrative,90.1,34,29.8,40.6,23.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021. These are somewhat healthier individuals than other members, and we believe this accounts for part of the rate improvement this year.",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 08: Heart Failure Admission Rate: Age 18 and Older",PQI08-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Heart Failure per 100,000 Beneficiary Months: Ages 18 to 64",2022,"Medicaid & CHIP",Administrative,65.0,34,23.9,33.4,17.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 15: Asthma in Younger Adults Admission Rate: Ages 18 to 39",PQI15-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Asthma per 100,000 Beneficiary Months: Ages 18 to 39",2022,"Medicaid & CHIP",Administrative,4.7,33,3.1,4.7,2.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of Adults who Reported They Decided or Had Help Deciding Their Daily Schedule, How to Spend Money, and How to Spend Free Time",2022,Medicaid,"NCI In-Person Survey",93.7,27,90.7,89.1,94.4,,"Mathematica analysis of National Core Indicators (NCI) data submitted by states to the National Association of State Directors of Developmental Disabilities Services (NASDDDS) and the Human Services Research Institute (HSRI) (The NCI National Team) through the Online Data Entry System (ODESA) for the July 1, 2021 to June 30, 2022 data collection period, corresponding to the FFY 2022 reporting cycle, as of May 5, 2023.","Rates include the entire developmental disabilities (DD) population of adults 18 and older who receive at least one authorized service in addition to support coordination enrollees. Funding sources include 1915(c) waivers, state plan funding, and general revenue. Denominator is the number of enrollees who responded to the questions. Total number of enrollees included in the program is 15,434. The state provided the following information about the sampling or survey methodology: The number of surveys assigned to each strata (region) is based upon the number of QASs assigned to each regional office. Each full-time QAS is assigned 13 surveys.",Yes
Missouri,"Long-Term Services and Supports","Adult Core Set","National Core Indicators Survey: Age 18 and Older",NCIDDS-AD,"Higher rates are better for this measure","Percentage of Adults who Reported They Always Have a Way to Get Places When They Need to go Somewhere",2022,Medicaid,"NCI In-Person Survey",95.2,27,94.5,89.8,96.7,,"Mathematica analysis of National Core Indicators (NCI) data submitted by states to the National Association of State Directors of Developmental Disabilities Services (NASDDDS) and the Human Services Research Institute (HSRI) (The NCI National Team) through the Online Data Entry System (ODESA) for the July 1, 2021 to June 30, 2022 data collection period, corresponding to the FFY 2022 reporting cycle, as of May 5, 2023.","Rates include the entire developmental disabilities (DD) population of adults 18 and older who receive at least one authorized service in addition to support coordination enrollees. Funding sources include 1915(c) waivers, state plan funding, and general revenue. Denominator is the number of enrollees who responded to the questions. Total number of enrollees included in the program is 15,434. The state provided the following information about the sampling or survey methodology: The number of surveys assigned to each strata (region) is based upon the number of QASs assigned to each regional office. Each full-time QAS is assigned 13 surveys.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: All Women Ages 21 to 44",CCW-AD,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Most Effective or Moderately Effective Method of Contraception: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,26.2,39,23.9,21.2,25.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: All Women Ages 21 to 44",CCW-AD,"Higher rates are better for this measure","Percentage of Women at Risk for Unintended Pregnancy Provided a Long-Acting Reversible Method of Contraception: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,5.2,39,4.3,3.5,5.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,11.6,39,11.7,8.7,13.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,40.4,39,38.6,34.1,41.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,2.3,37,2.1,0.9,3.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Contraceptive Care: Postpartum Women Ages 21 to 44",CCP-AD,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 21 to 44",2022,"Medicaid & CHIP",Administrative,11.8,39,11.7,9.1,13.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Maternal and Perinatal Health","Adult Core Set","Prenatal and Postpartum Care: Postpartum Care",PPC-AD,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth who had a Postpartum Care Visit on or Between 7 and 84 Days after Delivery",2022,"Medicaid & CHIP",Administrative,53.8,44,75.0,65.1,78.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Missouri,"Primary Care Access and Preventive Care","Adult Core Set","Breast Cancer Screening: Ages 50 to 74",BCS-AD,"Higher rates are better for this measure","Percentage of Women who had a Mammogram to Screen for Breast Cancer: Ages 50 to 64",2022,"Medicaid & CHIP",Administrative,40.4,46,48.8,43.6,54.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021. The pandemic has been reported to have had a negative impact on breast cancer screenings.",Yes
Missouri,"Primary Care Access and Preventive Care","Adult Core Set","Cervical Cancer Screening: Ages 21 to 64",CCS-AD,"Higher rates are better for this measure","Percentage of Women Screened for Cervical Cancer: Ages 21 to 64",2022,"Medicaid & CHIP",Administrative,43.4,46,51.4,44.6,58.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs).",Yes
Missouri,"Primary Care Access and Preventive Care","Adult Core Set","Chlamydia Screening in Women Ages 21 to 24",CHL-AD,"Higher rates are better for this measure","Percentage of Sexually Active Women Screened for Chlamydia: Ages 21 to 24",2022,"Medicaid & CHIP",Administrative,35.4,46,55.9,52.0,64.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021. This accounts for large increases in our numerators and denominators for this measure. Additionally, we stopped disenrolling people during the pandemic.",Yes
Missouri,"Primary Care Access and Preventive Care","Adult Core Set","Flu Vaccinations for Adults Ages 18 to 64",FVA-AD,"Higher rates are better for this measure","Percentage who Received a Flu Vaccination: Ages 18 to 64",2022,"Medicaid & CHIP","CAHPS 5.1H",49.3,28,40.5,35.4,46.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes FFS and managed care populations (3 MCOs). Missouri added the Adult Expansion Group in July 2021.",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Adherence to Antipsychotic Medications for Individuals with Schizophrenia: Age 18 and older",SAA-AD,"Higher rates are better for this measure","Percentage with Schizophrenia or Schizoaffective Disorder who were Dispensed and Remained on Antipsychotic Medication for at Least 80 Percent of their Treatment Period: Age 18 and older",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,67.5,46,62.2,56.8,67.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 12 Weeks: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,63.9,44,58.8,54.6,64.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Antidepressant Medication Management: Age 18 and Older",AMM-AD,"Higher rates are better for this measure","Percentage Diagnosed with Major Depression who were Treated with and Remained on Antidepressant Medication for 6 Months: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,49.0,43,41.8,35.4,46.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Concurrent Use of Opioids and Benzodiazepines: Age 18 and older",COB-AD,"Lower rates are better for this measure","Percentage with Concurrent Use of Prescription Opioids and Benzodiazepines: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,21.8,36,13.3,16.0,9.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Diabetes Screening for People with Schizophrenia or Bipolar Disorder Who Are Using Antipsychotic Medications: Ages 18 to 64",SSD-AD,"Higher rates are better for this measure","Percentage with Schizophrenia, Schizoaffective Disorder, or Bipolar Disorder who were Dispensed an Antipsychotic Medication and had a Diabetes Screening Test: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,80.7,46,77.1,74.2,78.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rate includes managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,16.9,47,15.5,10.9,19.1,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Alcohol and Other Drug Abuse or Dependence: Age 18 and Older",FUA-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Alcohol and Other Drug Abuse or Dependence with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,23.8,47,23.8,15.5,29.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,34.6,48,38.9,29.2,52.6,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,51.5,48,52.5,42.9,63.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,35.1,46,33.9,28.6,43.3,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,54.5,46,54.5,48.3,64.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",Yes
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,45,42.1,39.2,45.5,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
Nebraska,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2022,"Medicaid, CHIP, & Dual Eligibles",Administrative,NR,45,12.2,8.1,14.4,"NR = State did not report the measure for this population","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Rates include managed care population (3 MCOs). The state described the ""other"" data sources used to calculate the measure as the following: ""Health Plan Claim System.""",No
